DATE,SYMBOL,Volatility_30d,Volatility_90d,Momentum_6m,Momentum_12m,Trend
2026-02-06,INFY,0.01918950290403149,0.015371107754005508,0.06506020624938635,-0.1618539984691444,0
2026-02-06,TCS,0.018108515029982643,0.013501306863379718,-0.008592210605636308,-0.25284866779815096,0
2026-02-06,RELIANCE,0.014905281844181646,0.01158509494039243,0.04580291312454743,0.15182229944355674,1
