Date,Close,High,Low,Open,Volume,Returns,Volatility_30d,Volatility_90d,Momentum_6m,Momentum_12m,MA_50,MA_200,Trend
2016-02-08,208.2440795898437,213.3903203782941,207.57234969056293,210.42174865802696,12078110,-0.010145306269996213,0.3178382298230745,0.2795056006767948,-0.041298836301558284,0.047082436308004905,216.28240539550782,204.2842008972168,0.05873290467689074
2016-02-09,207.4748687744141,209.92339975651325,205.84974219975453,206.4781221609744,19603494,-0.003693794401956718,0.3161876598210845,0.2782024950808883,-0.030870358847599255,0.05934298960927009,216.18901489257811,204.3838269805908,0.05775989268029691
2016-02-10,208.5907592773437,210.8334460793422,205.5571843054904,206.21808030331115,16883350,0.005378436962131028,0.316267472409962,0.27812343633358494,-0.025411429578899525,0.07348563042742118,216.16972961425782,204.48550170898437,0.05713963976723391
2016-02-11,200.3351287841797,209.30584806431625,198.3741372735685,208.6341181051593,17114833,-0.03957812187733234,0.3340670521134569,0.2863794842706259,-0.05556970652817017,-0.0014947352297930427,215.99053192138672,204.54878707885743,0.055936507890991694
2016-02-12,196.434799194336,202.3611088437634,192.4369792519477,202.3611088437634,29319458,-0.019469024796172962,0.3353472889890175,0.28543504421570354,-0.0790370314569826,-0.011658445682349416,215.6811068725586,204.59059143066406,0.05420833560497873
2016-02-15,205.1454925537109,206.1422390796681,198.9158339987131,198.9158339987131,19283523,0.044343942087151644,0.3628551162701704,0.2946116694979871,-0.022861102874054517,0.03786748437765852,215.54914642333983,204.6798009490967,0.05310414327081703
2016-02-16,201.6352386474609,207.58320203914343,200.8660037002,206.08808215941897,13024856,-0.017111045739067077,0.361818607475075,0.292919921804489,-0.036697707165111004,0.03557996901966831,215.3979022216797,204.76226570129396,0.05194138912245161
2016-02-17,206.4130859375,207.4640018228293,198.5691209345818,202.62111006982167,15442221,0.023695497483912975,0.36791600691999754,0.2949171275411352,0.010287352042529507,0.07572412739034218,215.40028533935546,204.88488288879395,0.05132346663306042
2016-02-18,203.70455932617188,209.9017163013908,202.81615165784507,208.6557758954264,14433087,-0.013121874512104559,0.3592187627340925,0.29445984182825496,0.0072320110383723435,0.07930213442592837,215.3968182373047,204.9807437133789,0.05081489282959395
2016-02-19,204.6254425048828,206.4455932858489,203.1086550089004,203.68287991952667,10235503,0.004520680252602549,0.3567538750923035,0.2908223824628462,-0.023372639484376845,0.06167203413923139,215.52011108398438,205.05060859680177,0.05105813905565704
2016-02-22,208.5149383544922,209.81504821443392,204.57128769025144,204.57128769025144,12770834,0.019007879968379715,0.3596121912446446,0.2923637139810133,0.012201540860536708,0.0717969235055258,215.57189819335937,205.1386368560791,0.05085956257279811
2016-02-23,205.77389526367188,209.576690979438,204.27877541414327,208.6882832867176,18989787,-0.013145547807996039,0.35160624514990807,0.29324990650263466,0.005878740634498447,0.048081532386575976,215.55759765625,205.2256923675537,0.05034411222836632
2016-02-24,206.4239196777344,207.7023471712764,204.1162296074199,204.74462393251764,15186204,0.003158925544125113,0.351975692845553,0.29326815274354373,-0.002042728440753705,0.06851187098682066,215.54697998046876,205.32616233825684,0.04977844774293305
2016-02-25,204.5712738037109,207.2689983254598,203.867056717672,206.7597911961636,24826958,-0.008974957344651813,0.33818865735823245,0.29327338929692026,0.030339362713223128,0.060272655895106775,215.4091683959961,205.38510040283202,0.04880620830577964
2016-02-26,205.9255828857422,207.7457339373001,204.61463903736183,206.49979341726527,8349402,0.006620230968160001,0.33822181228587556,0.2934426653684222,0.046698737775946686,0.06681859496077025,215.28652557373047,205.44403854370117,0.04790836034862922
2016-02-29,209.45753479003903,215.5138518788519,202.59948104398052,206.13142985510305,31032353,0.017151593574735946,0.3409762023389984,0.29409784543380235,0.16527031545638748,0.12109619565847662,215.09996154785156,205.5501596069336,0.04645971552238026
2016-03-01,212.6319122314453,213.44448262942484,209.02412685761527,209.0349607438692,16453192,0.01515523155845555,0.31101435821985296,0.2815005647583928,0.15698860791264746,0.16702517575459597,215.05402404785156,205.65438446044922,0.04570600141622583
2016-03-02,217.00897216796875,217.9298815970016,213.9212272337788,215.14548553343027,20105967,0.020585150604106373,0.30706610021008857,0.2832332634695278,0.17354115604436116,0.20520306992515014,215.09476135253905,205.78797019958495,0.04522514675628431
2016-03-03,219.4683074951172,220.58422676177284,216.14220300422977,218.85074702006412,15880459,0.011332873947925481,0.2890660868401312,0.2837620664649892,0.16533396248993992,0.21640402298393724,215.2054864501953,205.9384571838379,0.04499902248993193
2016-03-04,218.0707092285156,219.93419575268635,217.44232928355208,219.7175035363224,8987660,-0.006368109740093941,0.2831691481960569,0.28401633184155267,0.15359934507536388,0.2103086602196964,215.2167541503906,206.06288795471193,0.04442268225266499
2016-03-08,222.5343780517578,223.37943566110044,218.30903214717296,218.30903214717296,13222993,0.02046890588393846,0.2832877510467898,0.28489795051978345,0.1999064198885463,0.21552140437603962,215.33138061523437,206.20530334472656,0.04425723840502371
2016-03-09,225.7196350097656,226.196340494976,220.7142346472908,221.0175979431405,11854901,0.014313550049632973,0.285907144450603,0.2856401508088261,0.24034058641979184,0.22050850306221115,215.46702392578126,206.34923561096193,0.04418619864436746
2016-03-10,219.2299652099609,226.6297274406501,218.6340869248464,225.79548916280805,20706353,-0.028751020262477,0.298592122255314,0.28996617164157196,0.19092470671496287,0.13731943241111289,215.4512060546875,206.4738289642334,0.043479491495308054
2016-03-11,219.82583618164065,223.08693750650843,218.9807785087344,219.91252174441087,15319044,0.0027180179092263224,0.29432618326413956,0.28992684053176687,0.18814770682598492,0.1570444311622905,215.49454284667968,206.59370933532716,0.04308375864874647
2016-03-14,220.9634704589844,222.40440661054456,219.49001817627743,220.82261543891897,11880095,0.005175161833132824,0.2897503931558637,0.2898288707631059,0.21994285054294016,0.16684347991025028,215.5168621826172,206.72940795898438,0.042507035212794975
2016-03-15,221.12594604492188,222.718570869581,219.95585728894147,221.88433261951093,10487788,0.000735305186870816,0.28943733852532894,0.28914173934231996,0.22479597171655263,0.18824538430569637,215.53918090820312,206.87664459228515,0.041872954450659305
2016-03-16,221.39678955078125,222.2743633354288,217.8648555669135,221.2342812441683,11064129,0.0012248382005988212,0.2768748914722171,0.28890939426132484,0.20404201408292022,0.2042403786451934,215.65380645751952,207.02447715759277,0.04168265230472179
2016-03-17,222.62960815429688,227.2092930795633,221.7531093724992,225.03997249057625,16832997,0.0055683671204855845,0.27018300280099805,0.28754049499360634,0.17549268520314132,0.21547304404301149,215.7504019165039,207.18876625061034,0.041322875852919605
2016-03-18,225.0837860107422,225.73019688574405,222.56386309503472,223.1226270211994,14030979,0.01102359150155996,0.2697195967326544,0.2866578462165594,0.19811468870124926,0.2177045103163313,215.77885528564454,207.36402618408204,0.0405799851421309
2016-03-21,227.29690551757807,228.21722763598328,224.1086603327633,225.2480997996809,12708074,0.00983242527620476,0.2702197754964575,0.2858171291159637,0.218397079144244,0.24949462007340562,215.93369384765626,207.52299545288085,0.040528994757523584
2016-03-22,229.6086578369141,230.57278876055884,226.9353385240749,227.2311615604986,15333442,0.010170628210146138,0.2682213022283054,0.28589099856096045,0.22665727902063293,0.27419373822826043,216.08059631347658,207.69742362976075,0.04036242981357141
2016-03-23,225.52200317382807,229.4004824972536,224.03196137441657,229.4004824972536,16806372,-0.017798347421152938,0.2745038605504081,0.27913451054900856,0.20044730638659924,0.2299713075129246,216.033740234375,207.85391052246095,0.03935374461492325
2016-03-28,223.59371948242188,226.069818652217,222.5528828244483,225.6973045331758,18070240,-0.008550312893061296,0.27638570658684064,0.27914973628989315,0.18261287409112503,0.20288924490070004,215.97497009277345,207.98304206848144,0.038425863689697026
2016-03-29,227.0668334960937,228.3267875113211,223.5498976426835,224.3387347288044,15871250,0.01553314655577731,0.24826144413795523,0.28016787556589634,0.17033446470774782,0.23940909018978718,215.8495849609375,208.13490196228028,0.03706578246091241
2016-03-30,229.433349609375,230.4632303635876,228.4801599242787,228.4801599242787,14453294,0.010422112630209535,0.23830752873852304,0.2801993246002412,0.20582940275687678,0.2553322724836409,215.83740234375,208.32275482177735,0.03607213973529455
2016-03-31,229.0279693603516,231.39450978763205,226.28892945213528,228.1076618977725,30833349,-0.0017668758692387376,0.20823094372219858,0.2784911469755393,0.24657147885332442,0.2711977349175678,215.76662414550782,208.5104768371582,0.03479991709968844
2016-04-01,226.6724090576172,229.2690228040276,224.60169158102,227.6913339945881,12381116,-0.010285033349041184,0.20316361691867674,0.2764301013659948,0.23019595830458717,0.24922102399741397,215.89337158203125,208.66247734069825,0.034653543528703645
2016-04-04,226.8038787841797,228.370611721342,224.6674261087153,227.88853892319,8632568,0.0005799988058057259,0.1945426330986251,0.27574160435965783,0.2500193635941388,0.2544577509958814,215.90682220458984,208.84617530822754,0.0338078822173391
2016-04-05,225.02896118164065,228.41441166012703,223.9881246199325,225.9931066786181,10259495,-0.00782578151684965,0.1912550469581975,0.27596645219608773,0.24484582269020638,0.26805363392535564,216.05400451660157,209.007239151001,0.03371541289299329
2016-04-06,226.5190277099609,227.16543852512137,224.07579610066784,226.15746945215105,6990781,0.0066216655869353325,0.19145938374524005,0.2751791339498806,0.24340068344881716,0.3041274136653591,216.31917877197264,209.16286056518555,0.0342140960754207
2016-04-07,227.28594970703125,229.64153434076167,223.96623411227816,226.77100931057169,8789163,0.0033856846589166434,0.18570582700248248,0.2729883389663383,0.21643112491246552,0.3100761019264666,216.5132342529297,209.31993309020996,0.03436510348787314
2016-04-08,227.08871459960932,231.05484048485195,225.9602311463996,226.9900971782359,13411752,-0.0008677839861027659,0.17977705017672096,0.2724244052985793,0.21200215941404243,0.2847730531407493,216.7042123413086,209.44649627685547,0.034651885772581936
2016-04-11,227.95428466796875,229.093738824583,226.35468405429123,227.2311827509708,10308361,0.003811594380132677,0.17978088026481256,0.2715592381358369,0.18469928541577296,0.2741671249588902,216.9324365234375,209.52565406799317,0.035350241422182904
2016-04-12,229.51004028320312,231.712242686377,227.4612346453233,227.95426328754723,11164859,0.006824857964395914,0.17614480687480588,0.27169936178777315,0.17943624666711644,0.3005975452266205,217.11571990966797,209.59341407775878,0.03588999141508542
2016-04-13,233.5966796875,234.44031064317736,230.6385226641552,230.6385226641552,16038542,0.01780592866113473,0.1805728154977005,0.272472689197,0.17974675311314514,0.3107224671082034,217.30056274414062,209.6869702911377,0.03630932547898369
2016-04-18,233.3118438720703,233.76104904769343,231.26303822785,233.5419170797348,19065716,-0.001219348733084491,0.17700300586333526,0.27248312458064894,0.21104290834207906,0.2591570020117262,217.50181060791016,209.77552696228028,0.03683119645800792
2016-04-20,227.29690551757807,234.2869537176954,226.96821486748303,234.2869537176954,21687934,-0.025780681574786968,0.19294960417179957,0.27533436594900634,0.1821481943470855,0.1866778726658591,217.7090866088867,209.83845108032227,0.03750807103294762
2016-04-21,228.1405639648437,230.5180459910573,226.7929482276574,228.1953433085512,11380697,0.003711702301201658,0.185089880586659,0.2742008374836706,0.18068133925981678,0.17889959110656362,218.0188265991211,209.89080467224122,0.03872500245817023
2016-04-22,227.65847778320312,229.5319751102849,225.54393673059408,227.6694336513031,11705087,-0.0021131103266442963,0.18312308703320065,0.2733836353202398,0.17574726623751946,0.15326284434418458,218.3551104736328,209.94491905212402,0.04005903767273722
2016-04-25,222.8267822265625,228.86364076735003,221.8188131585084,228.86364076735003,61157544,-0.02122343786046832,0.1932978722286953,0.27197892576025123,0.1388775979089143,0.12738136467163041,218.6040774536133,209.98554664611817,0.04104344772842694
2016-04-26,222.8377227783203,224.36063214326785,220.76700544684903,222.4980909080174,26429236,4.90989083470339e-05,0.18407458122983378,0.2650040474805864,0.1379881524933999,0.12172865151313128,218.8959503173828,210.01620735168456,0.042281227138001753
2016-04-27,223.37457275390625,224.80983517093364,222.62955919235577,223.0458967535128,14502641,0.002409152134982051,0.17926365520011595,0.2649986106823844,0.12688832101285952,0.12625084051004531,219.21394439697266,210.04353927612306,0.0436595438852998
2016-04-28,218.4005126953125,223.3307851386016,217.1405439428981,222.19134556633875,61949033,-0.02226779886927288,0.17111767032576772,0.26783479603426535,0.04610505534387066,0.1523978579214802,219.41013946533204,210.0403670501709,0.044609388884390366
2016-04-29,215.332748413086,218.8058605614028,214.4891174193436,217.68831827179883,23479680,-0.014046506779525236,0.17558420200692815,0.2665725073263869,0.03874172816693555,0.14813728525990988,219.71009185791016,210.025810546875,0.046109958037151566
2016-05-02,216.26405334472656,217.45827222331212,214.30289444382424,214.52201180601347,10620873,0.004324957251063299,0.17535714083862183,0.26662407177355096,0.04509138358675413,0.14877755544807858,220.10667694091796,210.00686408996583,0.04809277494199149
2016-05-03,213.82081604003903,218.0170304350802,213.15249347547456,216.4941209256237,17571826,-0.011297473005340342,0.17797523258192807,0.26197068089339676,0.03258186935050733,0.13929578104906715,220.28018341064453,209.9890273284912,0.04900806586457773
2016-05-04,214.3247833251953,215.5518696772571,213.2072556425452,213.4373288483096,13546285,0.0023569608164899503,0.17813160166306696,0.260317883832493,0.0490667249830512,0.13957731757438752,220.5339743041992,209.98091529846192,0.0502572292855159
2016-05-05,213.7002868652344,215.4970929472805,212.7470971751804,214.74112349187703,21665684,-0.002913785565402227,0.17709870721021154,0.2603667117695759,0.04968389327344114,0.14093001718597176,220.6797183227539,209.97964813232423,0.05095765368502159
2016-05-06,212.31979370117188,214.039908632438,211.89250027816303,213.2072481468575,14748329,-0.006459949980942792,0.17374155899924998,0.26046736215986477,0.045797038447007,0.14679253322520291,220.8520230102539,209.95587730407715,0.05189731216905136
2016-05-09,215.4203948974609,216.0558497944642,213.1634278441311,213.64550060707413,15347096,0.014603448610415182,0.17705644098250328,0.26010905525131706,0.05650238651991346,0.18434664505650833,221.06792205810547,209.94197570800782,0.05299533984367133
2016-05-10,215.2998809814453,215.77099787902188,214.30286785254208,215.4203955156956,7248302,-0.000559435962750654,0.1734861882675838,0.2600524906638118,0.048446314869020846,0.16673217009281416,221.20362091064453,209.9374390411377,0.05366447223974746
2016-05-11,213.733154296875,214.9054613274706,212.54987677188865,212.9443026135508,12339923,-0.007276951001683685,0.16779150263039586,0.25980571188672985,0.027695478136257057,0.12106157860195599,221.36280609130858,209.91060501098633,0.05455751547056353
2016-05-12,217.5458984375,217.85267734265813,213.65646323798853,213.86462471223183,12786216,0.01783880537003224,0.1757196785296361,0.2614101813729221,0.038025333719408305,0.13952496720798768,221.5852456665039,209.8892377471924,0.05572466718564728
2016-05-13,214.3357696533203,217.05289817751307,213.64553531060585,216.70229575824283,14648291,-0.01475609886114193,0.1730823719318621,0.2619641707363739,0.03980152829637129,0.1378880418750179,221.7805355834961,209.85398681640626,0.05683260512712551
2016-05-16,213.8536834716797,215.2889460373944,212.7909350389939,214.08375669578973,9327335,-0.002249210117473033,0.1691172422344461,0.26143076627255885,0.053746019444105064,0.1477151770185663,221.93909759521483,209.81302101135253,0.05779468083254091
2016-05-17,212.3636474609375,215.42042243005707,211.75010421895527,214.795923319956,12157600,-0.006967548964100567,0.16964934293994782,0.2616726267437279,0.029044452765055295,0.10156455418476895,221.99721984863282,209.78296897888183,0.058223272028248285
2016-05-18,212.67041015625,213.09768898025803,211.2570593948604,211.65148524434773,8228838,0.0014445160411409308,0.16834889937435743,0.2595981880561573,0.021042942201009884,0.09546023842600304,221.9979898071289,209.70829704284668,0.05860375072222945
2016-05-19,208.43035888671875,212.9662196095892,207.20327249048017,212.9223961402468,9134784,-0.01993719420776996,0.17587771291184517,0.2611657941569413,0.04243802905781391,0.10729788176272503,221.8264175415039,209.61795028686524,0.058241516234326385
2016-05-20,204.7052764892578,209.1534905969558,204.080777378384,208.6056825630088,18544619,-0.017872072078931156,0.18073891368570355,0.2586667415094353,0.012505634962222567,0.06735774009425932,221.53115692138672,209.53091751098634,0.057271926992689126
2016-05-23,203.7849273681641,206.1295559751392,202.8317377120166,205.3954836526692,18365734,-0.004495971656802933,0.1784064686783303,0.25704513928795314,0.006604802263315168,0.0709074237639189,221.2454412841797,209.46062622070312,0.05626267464253276
2016-05-24,206.0747985839844,206.8526798286912,203.3576555931185,203.3576555931185,12283217,0.011236705508073985,0.18242919126206278,0.25689376672112174,0.025102464188105023,0.08820725359877524,220.91624969482422,209.3964756011963,0.05501417376082185
2016-05-25,208.43035888671875,208.78096126878384,206.22817104296016,208.1345504686578,9240115,0.011430608298153233,0.18721268152279208,0.2539779569929269,0.05472550458673098,0.07891833707290452,220.57046417236327,209.35954162597656,0.05354865825229571
2016-05-26,207.4771728515625,208.69331802934883,206.8745855100975,208.1674217605924,14190024,-0.004573163143063552,0.18621947530812427,0.25391605029231973,0.02434954084704488,0.06918723450631958,220.33540832519532,209.31334548950196,0.05265819439232167
2016-05-27,213.57977294921875,214.06184576220144,207.89351663145564,207.9592518385905,13401594,0.029413356726343487,0.20699395836665196,0.25370405373855887,0.041003701146117066,0.08452913337165602,220.21048706054688,209.29582038879394,0.05214947270078074
2016-05-30,212.2650604248047,215.06983600833308,211.4542968690948,213.952308122495,9633652,-0.006155604092371814,0.19822021410930965,0.2528744009692437,0.027110817118864317,0.09239692376192465,220.0365188598633,209.2710717010498,0.05144259582228483
2016-05-31,209.88754272460932,213.20727307042165,209.5917342930181,212.33077438883083,23332727,-0.011200702062964418,0.19949909258607712,0.25268145600266345,0.0009657312053723555,0.07167627175558433,219.81175079345704,209.25009086608887,0.05047386064996817
2016-06-01,208.95626831054688,211.69532308096424,208.56185706161745,209.90945808344733,9042808,-0.004437016137181393,0.18799225613488985,0.23722276059210565,-0.024592326463628633,0.07807362573768373,219.56294036865233,209.22472442626952,0.04941201844443577
2016-06-02,209.53692626953125,209.73414650468828,207.09370939654207,209.1534709209708,10253825,0.0027788491997828846,0.18773363534162246,0.2329288171265622,-0.012291004269193273,0.09316796490962731,219.30108673095702,209.21179542541503,0.04822525080398199
2016-06-03,210.281967163086,210.99411319495303,209.44929195850835,210.35865823742105,8643295,0.0035556543985779676,0.1886212205183477,0.2246019322461107,0.003468988519811811,0.0961875831673602,219.0050503540039,209.19674110412598,0.046885573829259286
2016-06-06,209.21920776367188,211.01601386441845,208.72617911290325,210.5777645495879,8672842,-0.005053973071261431,0.18037090343335432,0.22220171486474824,-0.00036219527078562574,0.10247791971043552,218.64349639892578,209.19311180114747,0.045175410014272055
2016-06-07,209.2740020751953,210.5668237504996,208.5180179305,209.75607489327328,18954268,0.0002618990488929551,0.18039333232717103,0.21951010238868296,-0.012420832440742435,0.10125780436752296,218.23680328369142,209.1928984069824,0.04323237043694572
2016-06-08,209.0658264160156,209.9203986872168,207.9811516783498,209.9203986872168,12135516,-0.0009947516514970944,0.17993482226820176,0.21951271493875055,-0.012645906055010037,0.06937372351099946,217.90767974853514,209.21667121887208,0.0415407074351688
2016-06-09,212.80186462402344,213.9632157236057,209.52595816072244,210.358633266456,15643495,0.017870152535467865,0.1785230274165255,0.22149228623872383,0.017229731602504517,0.09284388632942808,217.69184265136718,209.2694708251953,0.04024653855605709
2016-06-10,214.01803588867188,215.705298154977,212.1774060899679,213.426404359541,16316760,0.005715040452287212,0.17493692166671654,0.21969783462861348,0.03744223512999101,0.10190989578279974,217.43086669921874,209.29194831848145,0.03888787144526096
2016-06-13,214.98214721679688,215.49708758376505,211.0269622830652,212.527959916766,10214469,0.0045048134570606635,0.17497763415561585,0.21763231180678747,0.05446510878434907,0.08704536765814996,217.1418426513672,209.33685203552247,0.03728436030231452
2016-06-14,213.91943359375,215.92441605295332,212.3965239793349,214.9493144947983,10923848,-0.004943264530590019,0.17240694503163945,0.21763335650827162,0.07789262871831526,0.08757005301695209,216.83967193603516,209.38359283447267,0.035609662632242856
2016-06-15,215.7490997314453,216.1654226941625,213.3716033603493,214.7411306723193,11129082,0.008553061809101425,0.17404793465296947,0.21293596329283998,0.04770420803496611,0.12449690506197797,216.62120574951172,209.42810607910155,0.03434639125129313
2016-06-16,213.9303741455078,215.5409305932408,211.9034800942672,214.9602549728195,9372207,-0.008429817729025846,0.17565395438676928,0.2107965599953039,0.036038020587242814,0.11722576666456552,216.36373565673827,209.50502059936522,0.03273771214528032
2016-06-17,213.6235809326172,214.44530021688112,212.5717884400618,214.08374197652589,10534878,-0.0014340797285847806,0.17462519188092668,0.21030529977595808,0.032223351930510846,0.08840407864415067,216.1356280517578,209.58944770812988,0.031233348888556556
2016-06-20,216.9761657714844,217.50206198656056,212.1116294388609,213.02098097833905,10758608,0.015693889336705347,0.17543011639257164,0.2118448683625113,0.02607710405066621,0.14159356900616937,215.94477081298828,209.7755776977539,0.029408538319570132
2016-06-21,216.29689025878903,217.8417113250107,214.6753781266829,217.83075545845577,13933068,-0.0031306457567822354,0.17569748129206658,0.21117738620574703,0.019990624155643122,0.12177762309239593,215.72498962402344,209.93815979003907,0.027564449644465805
2016-06-22,214.85069274902344,216.03395570592608,214.10566449665765,215.8367500888845,12788710,-0.006686168756449895,0.1754868506244483,0.21140525415751152,-0.017985831276726594,0.09957252375757397,215.48022918701173,210.08782287597657,0.025667391080626878
2016-06-23,214.8397216796875,215.1793535516717,212.54987237387576,214.73016301130548,9837526,-5.106369076846029e-05,0.1673620208480084,0.21124390155473885,-0.0004143956372949509,0.09684044045513196,215.21793792724608,210.22036735534667,0.023773008461410283
2016-06-24,208.48516845703125,211.43238496165523,204.52999738403744,211.43238496165523,24985097,-0.02957811140777067,0.18320179884879012,0.20649255141650252,-0.030175721720801185,0.03325018147482872,214.79744049072266,210.31761795043946,0.02130027234018428
2016-06-27,209.4054412841797,210.0080285601448,206.08572601954,206.08572601954,9163399,0.004414092541734416,0.18377898957043262,0.2037938216083191,-0.02115910763651807,-0.012809967144246981,214.31361572265624,210.4373462677002,0.018420064326533536
2016-06-28,209.87657165527344,210.698290938163,209.26302847353,209.5698073780646,7604977,0.002249847798627025,0.18295917454844066,0.19003043781708995,-0.0350827384359812,-0.028160408947174753,213.8449102783203,210.576819229126,0.01551970943980474
2016-06-29,211.87060546875,212.31981066075213,210.3586518812766,210.7969012058477,7523987,0.009500983352976666,0.1851148501308941,0.18832680644025304,-0.022750829526607674,-0.014029948166307538,213.53638427734376,210.71575317382812,0.013385952692339886
2016-06-30,212.3636474609375,214.19333594609265,211.90348637261903,212.98814657103856,12758283,0.0023270901175587166,0.17532844876599493,0.18426388985734096,-0.03002602540819166,-0.015013239940706025,213.22084594726562,210.85249351501466,0.011232271398688987
2016-07-01,213.3058624267578,214.03992015284405,212.54987833905423,213.1524802867184,6610193,0.004436799692817628,0.16651381146130537,0.18295804664997734,-0.03051981696459749,-0.006549326288106561,212.9337936401367,211.01339241027833,0.009100849988348259
2016-07-04,216.2092437744141,217.72119734639324,213.755070985688,213.755070985688,7803505,0.013611352799331566,0.1691668253252263,0.18414131669577066,-0.006660661081706154,-0.006710170638204893,212.80144287109374,211.1917333984375,0.007622028792288793
2016-07-05,217.61163330078125,219.75904175156413,214.8068581997706,216.07776803203265,11359882,0.006486260725421911,0.16747189532479145,0.18178926098612838,-0.010170096653744354,0.0035788933536504697,212.69692108154297,211.360401763916,0.006323413971931258
2016-07-07,216.4722137451172,219.2331656313881,216.08874373589623,217.48018286074932,12029091,-0.005236023177534688,0.16616626344344645,0.18058110438980776,-0.016080159372187652,0.008248439199235902,212.55887390136718,211.49579986572266,0.0050264545977718456
2016-07-08,214.3905334472656,216.7132359097428,213.94132824409,216.27500120159743,7140617,-0.009616385686814444,0.16834789108049472,0.18133774445593545,-0.005911833678780454,-0.010682919193801821,212.47867431640626,211.62842765808105,0.00401763915998532
