DATE,SYMBOL,Volatility_30d,Volatility_90d,Momentum_6m,Momentum_12m,Trend
2026-02-09,INFY,0.019198663795532353,0.015378972189418982,0.05791660916367647,-0.17269975608087895,1
2026-02-09,TCS,0.0180623087319299,0.013501556670058803,-0.011161603696782207,-0.25034408867421676,0
2026-02-09,RELIANCE,0.015002519270127312,0.011598625441463777,0.056166320901335665,0.17781314468534348,1
