Price,Close,High,Low,Open,Volume
Ticker,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS
Date,,,,,
1999-06-10,9.950401306152344,10.129309275765443,9.87147237371508,9.934615660219125,221248927
1999-06-11,9.611007690429688,9.96882164770005,9.558387680784891,9.955667172367411,148956326
1999-06-14,9.324230194091797,10.321375019442407,8.96115316899104,9.466303170948606,127806576
1999-06-15,9.113751411437988,9.52418685515452,9.008512076648481,9.263718640655359,161321448
1999-06-16,9.587328910827637,9.708354586679798,9.111119736273952,9.308443902219242,168935448
1999-06-17,9.708353042602539,9.892522703374276,9.603113738426783,9.69256669017481,173672817
1999-06-18,9.637316703796387,9.787283194245347,9.603114226877414,9.732032714866378,121421742
1999-06-21,9.903046607971191,10.024072263400258,9.684674474139202,9.708352948394026,152864186
1999-06-22,9.810961723327637,10.079322682773011,9.710984069645752,9.979345029091126,141189650
1999-06-23,9.563652038574219,9.913573243467045,9.492614483579045,9.897787588649159,157938837
1999-06-24,9.505768775939941,9.674151408381881,9.029559601135576,9.476827242332718,164589040
1999-06-25,9.35053539276123,9.703088247567264,9.313701753658144,9.571537930150857,135100505
1999-06-28,9.361063957214355,9.537340119235218,9.332123126260397,9.408422319476692,107781645
1999-06-29,9.211095809936523,9.405788765831812,9.16636933470571,9.366324642258341,138767069
1999-06-30,9.337384223937988,9.390004232911547,9.082178410266181,9.287396093877362,145817168
1999-07-01,9.176894187927246,9.340015157348947,9.126905356394337,9.324229506452824,109978237
1999-07-02,9.492612838745117,9.5952216855965,9.229514186482247,9.232145362753165,203595419
1999-07-05,9.83726978302002,9.910937774845113,9.561016043525532,9.561016043525532,126089467
1999-07-06,9.85042667388916,9.94251080125404,9.75834184375295,9.768865844419127,106616002
1999-07-07,9.747819900512695,9.934620073300184,9.697831062490284,9.892524764521953,109173053
1999-07-08,9.534708976745605,9.834641992537133,9.487352019858248,9.734664320606624,170700480
1999-07-09,9.476824760437012,9.597850404657349,9.24003582319092,9.476824760437012,181030733
1999-07-12,9.853059768676758,9.892525308754397,9.621533097958984,9.621533097958984,137290038
1999-07-13,10.063538551330566,10.513438092179374,9.868845552655836,9.892524734774213,275183051
1999-07-14,10.213505744934082,10.287173061988735,10.000395214658534,10.152992904341204,179650402
1999-07-15,9.768867492675781,10.439770364336091,9.58732897763257,10.287172680315086,184973954
1999-07-16,9.75045108795166,10.013550457663339,9.6820447177203,9.847797587691819,135255086
1999-07-19,9.75307846069336,9.939879277071872,9.689935166144728,9.832008808728844,104692777
1999-07-20,9.376850128173828,9.703093518377678,9.313706812950088,9.632055971054434,129188601
1999-07-21,9.547863006591797,9.679411957601639,9.234774169987611,9.36632452654008,115196503
1999-07-22,9.500504493713379,9.69256626818,9.450515668282758,9.568910143865075,82375703
1999-07-23,9.347908020019531,9.545231453257669,9.31370484181793,9.484718624511919,89314215
1999-07-26,9.095333099365234,9.34001561976899,9.03745214228999,9.337384443565572,64150914
1999-07-27,8.98746109008789,9.182154025660248,8.953257916199403,9.040080384540758,100172687
1999-07-28,9.211095809936523,9.347907817000282,9.055867680386028,9.074284505644087,115161394
1999-07-29,9.461039543151855,9.537338016777088,9.132165769968418,9.308441893130098,141625103
1999-07-30,9.424206733703613,9.518922750077508,9.234775403727232,9.363693898935367,107800803
1999-08-02,9.276867866516113,9.371583846701101,9.208462232212524,9.371583846701101,78074026
1999-08-03,9.132166862487793,9.276871002669848,9.05323650093141,9.208465345240933,107603327
1999-08-04,9.437361717224121,9.487351251914475,9.105857423674292,9.276871219864754,94065897
1999-08-05,9.42946720123291,9.747816962785535,9.38737120236979,9.47156320009603,119487145
1999-08-06,9.303178787231445,9.418942778910962,9.271607492271903,9.416311603407255,59233574
1999-08-09,9.29002571105957,9.39263454340852,9.218989583956356,9.303180185012062,65957538
1999-08-10,9.124275207519531,9.261085837154463,9.055869541316333,9.261085837154463,78264233
1999-08-11,9.040081977844238,9.153214816122802,8.919056314283768,8.997985972645575,60507737
1999-08-12,8.905898094177246,9.124270870843224,8.858541158665778,8.976935605757843,50864470
1999-08-13,8.808555603027344,9.019034948973419,8.78750830092704,8.992725294269452,48798050
1999-08-16,8.976937294006348,9.100593411820263,8.82960200121234,8.834863649668325,75207505
1999-08-17,8.984830856323242,9.076914982653637,8.921686853035553,9.016402155195765,63876679
1999-08-18,9.240036010742188,9.329489657924496,9.116379891185886,9.18215436305445,103898923
1999-08-19,9.174263000488281,9.439993531846747,9.132167694002367,9.287396552446,79410634
1999-08-20,9.19005012512207,9.274242150688867,9.06902443975555,9.155846939042684,42206455
1999-08-23,9.847795486450195,9.926725842739371,9.366324740545593,9.366324740545593,198189647
1999-08-24,9.747819900512695,9.839904047313336,9.663627877413276,9.826749570782662,123695204
1999-08-25,9.426836967468262,9.966189331188923,9.055867197928107,9.966189331188923,79790924
1999-08-26,9.524186134338379,9.62942546116309,9.42157728117496,9.62942546116309,47683453
1999-08-27,9.739925384521484,9.80833104003816,9.576803719447701,9.576803719447701,62784924
1999-08-30,9.921463966369629,10.076692104986106,9.776759126139801,9.782021478104488,127964069
1999-08-31,10.181931495666504,10.252968328361444,9.792545558003134,9.879368041176342,134150194
1999-09-01,9.981975555419922,10.334527793421858,9.866212259855931,10.28453896983354,107843531
1999-09-02,9.668889999389648,9.853058991365218,9.629425165196922,9.853058991365218,61382886
1999-09-03,9.64258098602295,9.787285153437718,9.60311614920333,9.647842636305528,71706361
1999-09-06,9.763605117797852,9.826748424988459,9.660996277302447,9.734663586153387,59369739
1999-09-07,9.660995483398438,9.813592440776343,9.637316305915702,9.787282790173235,63516500
1999-09-08,10.008288383483887,10.14246924849336,9.776761016023883,9.797809022408565,151640369
1999-09-09,10.489758491516113,10.545008973524283,9.99776299183668,10.045120648239598,259053405
1999-09-10,10.40556526184082,10.53711491671937,10.32400513642116,10.48712538726048,146987376
1999-09-13,10.40556526184082,10.40556526184082,10.40556526184082,10.40556526184082,0
1999-09-14,10.20824146270752,10.518698433424866,10.168776635238359,10.471340781016142,120661751
1999-09-15,10.008288383483887,10.350317433077722,9.974085197415903,10.350317433077722,92616006
1999-09-16,9.81622314453125,10.050381623890411,9.76623431884975,10.026702447546587,56556561
1999-09-17,9.979348182678223,10.03459867586,9.734665620032104,9.77149998492483,82183661
1999-09-20,9.824116706848145,10.11352495890821,9.80043753041991,9.995130482309644,68195400
1999-09-21,9.663626670837402,9.78991468971853,9.603114540254435,9.78991468971853,78449610
1999-09-22,9.83464241027832,9.987240803733826,9.70835507823344,9.787284748607926,54897095
1999-09-23,10.184562683105469,10.35557717641177,9.76097286246371,9.887260877517123,170993774
1999-09-24,10.997536659240723,11.000167834820687,10.347682673892491,10.381885145347,239673195
1999-09-27,11.336938858032227,11.834195365372597,11.000171464137676,11.202757995209724,199690808
1999-09-28,11.847349166870117,12.181484622861097,11.089623190764954,11.16329119897238,240419896
1999-09-29,12.576131820678711,12.649799119734428,11.94469461610374,12.049933213171165,271076847
1999-09-30,12.6156005859375,13.154953835138008,12.512991727039818,12.610338232777865,224485681
1999-10-01,12.541933059692383,12.718209237783022,12.155176814073352,12.612969204018826,210565566
1999-10-04,12.149911880493164,12.58139522451259,12.084138103210305,12.57613287255629,106171236
1999-10-05,12.50246810913086,12.628754742957478,11.931543566540475,12.078878206928698,153512212
1999-10-06,12.52351188659668,13.070757061311802,12.102553303062143,12.512987184098487,301253502
1999-10-07,13.05760383605957,13.339119977182616,12.557715558206876,12.557715558206876,275415244
1999-10-08,12.73136043548584,13.207569532981667,12.655061957738964,13.139163177269806,181652318
1999-10-11,12.620857238769531,12.857646157488706,12.473521255646697,12.728726996563426,154564783
1999-10-12,12.505098342895508,12.760304173365087,12.420906322996252,12.57613448122119,168513663
1999-10-13,12.739253044128418,13.086542932726738,11.681594918774339,11.681594918774339,201468961
1999-10-14,12.791873931884766,13.139163863677437,12.736623452582666,12.786612985434136,94761916
1999-10-15,12.326187133789062,12.839231274026472,12.234103008896513,12.741883392013836,82773765
1999-10-18,12.281462669372559,12.53403729992347,12.210425132142671,12.418273986151918,123515821
1999-10-19,12.281462669372559,12.281462669372559,12.281462669372559,12.281462669372559,0
1999-10-20,13.189153671264648,13.265452154586791,12.584025345704971,12.839232556186289,235407187
1999-10-21,13.949512481689453,14.154730192734732,13.323337453666523,13.728509117227537,299256824
1999-10-22,13.804807662963867,13.983715015262268,13.425944951888253,13.723246813551345,151540433
1999-10-25,13.568013191223145,13.87847081062634,13.499608251816337,13.87847081062634,101586207
1999-10-26,13.439101219177246,13.639055178136346,13.39700520501437,13.554864555353635,111997266
1999-10-27,13.225985527038574,13.62326494595443,13.081282108218877,13.602216945946417,93603485
1999-10-28,12.810287475585938,13.26018612824557,12.712941016368177,13.26018612824557,76168166
1999-10-29,12.389334678649902,12.833971136160125,12.278832304175843,12.78661418042227,109439529
1999-11-01,11.463224411010742,12.418274608580619,11.400081101593837,12.370916248053664,114373142
1999-11-02,12.328821182250977,12.381440487659475,11.181708517786301,11.313258186850335,129022957
1999-11-03,11.86313533782959,12.649800770444536,11.69738319055343,12.649800770444536,175844467
1999-11-04,11.89733600616455,12.126231425654165,11.634236708102494,11.77894153286801,122838876
1999-11-05,12.234103202819824,12.40774956328771,11.892074239087576,11.892074239087576,131084769
1999-11-08,12.234103202819824,12.234103202819824,12.234103202819824,12.234103202819824,0
1999-11-09,12.052565574645996,12.278831251131653,11.934171087140685,12.207795120845562,86587669
1999-11-10,12.391965866088867,12.455109886501287,12.065723868939234,12.149914490612767,102012011
1999-11-11,12.426169395446777,12.731363376946451,12.260416522361275,12.418275866045377,149253920
1999-11-12,12.15517520904541,12.360392896401903,12.107816848719192,12.357761720212354,79148388
1999-11-15,12.131492614746094,12.297245423697612,12.052562973443932,12.286722127443797,61299406
1999-11-16,11.976266860961914,12.076244519960047,11.928908504657585,12.049934165841787,80545607
1999-11-17,11.955218315124512,12.360391284624418,11.952587139278064,12.070981619112299,123075999
1999-11-18,11.76841926574707,12.013101072701987,11.631607947939404,11.997315421713175,76528247
1999-11-19,11.781572341918945,12.015730822262555,11.755262692470655,11.786834693471388,55197504
1999-11-22,11.786835670471191,11.86313485490682,11.734216367213048,11.742109192424634,73807401
1999-11-23,11.786835670471191,11.786835670471191,11.786835670471191,11.786835670471191,0
1999-11-24,12.118340492248535,12.197270148851635,11.8526099924315,11.934170824993732,88599794
1999-11-25,12.086770057678223,12.231473501454811,12.03414934581145,12.097293356725888,55765985
1999-11-26,11.8736572265625,12.22884065830285,11.818406751622526,12.15254218259394,70838662
1999-11-29,11.6763334274292,11.942063917559846,11.639499776429439,11.892074387243984,52377520
1999-11-30,11.571094512939453,11.757895355633007,11.479009679568577,11.705274647682385,63924098
1999-12-01,11.73947811126709,11.884182953324387,11.565832441352606,11.723692460716396,59220354
1999-12-02,11.594773292541504,11.857871903854486,11.50795081405764,11.734215774396496,59243181
1999-12-03,11.418498039245605,11.77631340898178,11.3764020307153,11.628978081897136,98030600
1999-12-06,11.452698707580566,11.592140475374608,11.381661884473727,11.471115531576547,54260959
1999-12-07,11.771049499511719,11.863134330298367,11.450068531083103,11.49216453404515,115597337
1999-12-08,12.234103202819824,12.712943470936443,11.928907889628446,12.049933544572822,280267701
1999-12-09,12.45247745513916,12.523514998023414,12.181485976079193,12.313034951191792,100346313
1999-12-10,12.423537254333496,12.833971234934742,12.365655593179842,12.455108558401717,124489198
1999-12-13,11.997315406799316,12.43932206719326,11.910492218154612,12.413011711882758,60152095
1999-12-14,11.76315689086914,12.036780228727821,11.697383110952229,11.897337735100654,98386088
1999-12-15,11.723692893981934,11.839456209688871,11.578988046576864,11.839456209688871,61810931
1999-12-16,11.77894401550293,11.89470733749762,11.68422869801117,11.786836841498669,30255514
1999-12-17,11.736846923828125,11.992054130577372,11.692120445463779,11.810515635564231,57563436
1999-12-20,11.597403526306152,11.823669184747093,11.57635552539205,11.736846005283592,32392782
1999-12-21,11.552680015563965,11.705277007186712,11.502691176259946,11.592144148939248,54545416
1999-12-22,12.470895767211914,12.478789296985777,11.839458362680437,11.878923200463655,139424142
1999-12-23,12.226211547851562,12.665587006378825,12.107815658672848,12.18937649036113,48251696
1999-12-24,11.905232429504395,12.202534272922202,11.852611713765175,12.102556599669184,42032730
1999-12-27,11.715801239013672,11.94206624358087,11.628978743558493,11.873659874441248,38946173
1999-12-28,11.76841926574707,11.91312340904914,11.681596779765826,11.834193748562303,56899221
1999-12-29,12.465630531311035,12.628752197904054,11.839455624767153,11.90523080770947,62403290
1999-12-30,12.263046264648438,12.760303420207059,12.215687904864637,12.520883256214285,50106719
1999-12-31,12.263046264648438,12.263046264648438,12.263046264648438,12.263046264648438,0
2000-01-03,13.244404792785645,13.244404792785645,12.49720284237381,12.49720284237381,62409578
2000-01-04,14.304695129394531,14.304695129394531,13.223357556436346,13.596957890204015,132872110
2000-01-05,14.865092277526855,15.149239566218524,13.504870062100148,13.504870062100148,375789847
2000-01-06,15.488639831542969,15.822776730181454,15.207125052924532,15.207125052924532,219621124
2000-01-07,16.55156135559082,16.72783893041918,15.417604440746222,15.522844469253538,278281260
2000-01-10,16.233205795288086,16.769927643771137,16.064823214384507,16.70152270343428,187897934
2000-01-11,15.18080997467041,16.362124829156038,14.936127523410132,16.204265545902295,175675797
2000-01-12,15.875391960144043,16.0490369,14.846675387933749,15.20712114565617,169586471
2000-01-13,16.409486770629883,16.648908349462435,16.00168396648468,16.10166163671051,239139851
2000-01-14,16.643648147583008,16.925164366348994,16.28583342954351,16.28583342954351,188507616
2000-01-17,16.246360778808594,16.990929988359053,16.156906439545356,16.74624895413804,150255809
2000-01-18,16.533138275146484,16.783083072654833,16.07797725656943,16.259515710026594,141210936
2000-01-19,16.817291259765625,17.09617627052746,16.638383920890913,16.98830506972442,160790093
2000-01-20,16.46210479736328,17.096173195522454,16.341079142344896,16.838336236036035,216069957
2000-01-21,17.172475814819336,17.280347022240772,16.417381579498237,16.45421523894663,239994540
2000-01-24,17.161951065063477,17.46188407379594,16.943578897739716,17.127747179427562,184344232
2000-01-25,16.835704803466797,17.117220935606014,16.746251854254474,17.104065056646387,136584272
2000-01-26,16.835704803466797,16.835704803466797,16.835704803466797,16.835704803466797,0
2000-01-27,17.6250057220459,17.72235080964508,16.980412520774056,17.311916832704878,210269961
2000-01-28,17.803909301757812,17.99071014021925,17.44872585608027,17.67499152183921,164331247
2000-01-31,17.26718521118164,17.680251663772943,17.18299321532539,17.59869084348001,142723553
2000-02-01,17.577646255493164,17.75655357863377,17.259296439234983,17.406631055031497,149956451
2000-02-02,17.89862823486328,18.253813158092346,17.81443761695808,18.04333309947194,139355731
2000-02-03,17.977556228637695,18.074904125134044,17.701302407315556,17.99597446189915,94831223
2000-02-04,18.109106063842773,18.277488684464423,17.980188273660566,18.10121394108056,99528064
2000-02-07,18.080163955688477,18.38799046662517,17.788124500858338,17.948614993599712,114747088
2000-02-08,18.01702308654785,18.253812084410757,17.94598554386325,18.180143365455297,90057597
2000-02-09,18.4379825592041,18.66161568524264,18.14331048191082,18.36431383710931,160165902
2000-02-10,18.719499588012695,19.14308951993581,18.1485750053637,18.353792732352584,151143675
2000-02-11,19.116777420043945,19.679809826941444,18.945763600133752,19.153612484918785,114214724
2000-02-14,18.527435302734375,18.99049001300949,18.41693292371025,18.890512339389055,71806185
2000-02-15,18.1196346282959,18.648463187732812,17.998608935093664,18.522175141206198,113776526
2000-02-16,18.3195858001709,18.616887634517784,18.05385667541282,18.416932294112545,110304203
2000-02-17,18.656354904174805,18.774749409205974,18.28538433064279,18.295907630725516,107425289
2000-02-18,18.387989044189453,18.8352580106689,18.31169056774761,18.780006129655547,70451511
2000-02-21,18.188037872314453,18.522173382452664,17.977557814756004,18.332742736193016,41234633
2000-02-22,17.593429565429688,18.259069235104114,17.49608309136188,18.206449937255798,100723088
2000-02-23,17.35401725769043,18.138053160369424,17.222468251045893,18.138053160369424,67665446
2000-02-24,17.71971893310547,17.927566370342536,17.32770042534325,17.517132442179037,79319185
2000-02-25,17.290868759155273,18.043331749973273,17.159319786513567,17.964402085279676,54786600
2000-02-28,17.52765655517578,17.746028706271293,16.31213895865243,17.093543429033748,70386208
2000-02-29,16.356863021850586,18.04069730657538,16.125336440195046,17.780229199441656,139625441
2000-03-01,16.669952392578125,17.356641503108495,15.733321253119415,16.575237089397522,150769883
2000-03-02,15.351825714111328,16.94357448396997,15.338669836315802,16.777821668086347,175562684
2000-03-03,14.125787734985352,15.054526915978986,14.125787734985352,15.054526915978986,64935300
2000-03-06,13.362799644470215,14.936132003557054,12.99709285115711,14.125787346085863,146075956
2000-03-07,12.749781608581543,13.628532801336139,12.628755911043896,13.523292758794023,133888438
2000-03-08,12.257781028747559,13.18125758294583,12.102552916201374,12.991826999458873,101621246
2000-03-09,12.170961380004883,12.755041758266758,11.794729874158476,12.413012733258325,77665531
2000-03-10,11.410604476928711,12.355129917820278,11.292209987656664,12.313033912006738,92389443
2000-03-13,10.692344665527344,12.076245670301644,10.53974768929954,11.571095678031284,150763063
2000-03-14,11.534262657165527,11.55004830979225,10.373995403185939,10.813370933630166,141532996
2000-03-15,12.45773696899414,12.45773696899414,11.365875664403843,11.786834256601821,79982280
2000-03-16,12.35776138305664,13.039188209102202,12.107816518382704,12.602442489952253,147946692
2000-03-17,12.35776138305664,12.35776138305664,12.35776138305664,12.35776138305664,0
2000-03-20,12.35776138305664,12.35776138305664,12.35776138305664,12.35776138305664,0
2000-03-21,12.518251419067383,12.776088397018945,11.976267108502178,12.565608370807825,95762643
2000-03-22,12.807663917541504,13.076025687984213,12.691900567759632,12.891855955762212,69064318
2000-03-23,12.678739547729492,12.933945302071537,12.552451555552148,12.905003776785797,60024739
2000-03-24,12.660323143005371,12.783978558197386,12.505095025954255,12.586654442362487,36941526
